id_progetto;missione;livello_territoriale;localizzazione;provincia;comune;geo_map_lat;geo_map_long;cup;importo_progetto;finanziato_pnrr;finanziato_pnc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C59J21016910001;M2;1. comunale;Comune di CASCINA (PI);PISA;Cascina;43.676.434.167.006;10.548.476.393.103;C59J21016910001;159140.47;159140.47;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E97H20003290001;M2;1. comunale;Comune di ANGHIARI (AR);AREZZO;Anghiari;43.530.182.725.018;12.022.819.968.405;E97H20003290001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J27H21001240001;M2;1. comunale;Comune di BORGO A MOZZANO (LU);LUCCA;Borgo a Mozzano;43.977.238.693.662;10.539.323.628.516;J27H21001240001;58605;58605;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G49J21002930001;M2;1. comunale;Comune di PIEVE A NIEVOLE (PT);PISTOIA;Pieve a Nievole;43.868.407.761.473;10.792.053.874.982;G49J21002930001;55000;55000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G17H21000930006;M2;1. comunale;Comune di SEGGIANO (GR);GROSSETO;Seggiano;42.929.530.640.404;11.571.255.387.147;G17H21000930006;98999.72;98999.72;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G36G21000550005;M2;1. comunale;Comune di VILLAFRANCA IN LUNIGIANA (MS);MASSA-CARRARA;Villafranca in Lunigiana;44.300.264.148.384;9.960.732.335.026;G36G21000550005;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H49J21001270001;M2;1. comunale;Comune di SAN CASCIANO IN VAL DI PESA (FI);FIRENZE;San Casciano in Val di Pesa;43.634.217.542.438;11.178.790.158.183;H49J21001270001;160000;160000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H69J21001430001;M2;1. comunale;Comune di VICCHIO (FI);FIRENZE;Vicchio;43.937.657.943.790;11.464.300.714.964;H69J21001430001;50000;50000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H69J21001440001;M2;1. comunale;Comune di VICCHIO (FI);FIRENZE;Vicchio;43.934.046.184.556;11.461.448.023.477;H69J21001440001;74500;74500;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J55F21000870001;M2;1. comunale;Comune di LATERINA PERGINE VALDARNO (AR);AREZZO;Laterina Pergine Valdarno;43.475.333.931.981;11.676.341.087.121;J55F21000870001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E91B21002110001;M2;1. comunale;Comune di LONDA (FI);FIRENZE;Londa;43.852.363.296.717;11.597.082.058.131;E91B21002110001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F89J21005280001;M2;1. comunale;Comune di LASTRA A SIGNA (FI);FIRENZE;Lastra a Signa;43.771.895.793.070;11.101.302.600.663;F89J21005280001;130000;130000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H19J21001220001;M2;1. comunale;Comune di REGGELLO (FI);FIRENZE;Reggello;43.697.042.295.490;11.531.614.850.037;H19J21001220001;120000;120000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H39J21001840001;M2;1. comunale;Comune di RUFINA (FI);FIRENZE;Rufina;43.826.978.184.598;11.488.385.182.693;H39J21001840001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D94E21000280001;M2;1. comunale;Comune di CHIANNI (PI);PISA;Chianni;43.485.904.703.641;10.642.620.902.275;D94E21000280001;20000;20000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I61B21001130001;M2;1. comunale;Comune di DICOMANO (FI);FIRENZE;Dicomano;43.883.718.472.355;11.527.954.334.506;I61B21001130001;20500;20500;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J37H21001600004;M2;1. comunale;Comune di MONTELUPO FIORENTINO (FI);FIRENZE;Montelupo Fiorentino;43.734.649.541.497;11.022.691.633.370;J37H21001600004;80000;80000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E17H21001350005;M2;1. comunale;Comune di PONTREMOLI (MS);MASSA-CARRARA;Pontremoli;44.397.085.501.037;9.849.774.487.367;E17H21001350005;155074.39;155074.39;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E19J21001350001;M2;1. comunale;Comune di MONTOPOLI IN VAL D'ARNO (PI);PISA;Montopoli in Val d'Arno;43.666.006.043.086;10.735.311.422.401;E19J21001350001;180000;180000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I35F21000420001;M2;1. comunale;Comune di UZZANO (PT);PISTOIA;Uzzano;43.896.392.973.628;10.699.594.414.082;I35F21000420001;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D65F21000120004;M2;1. comunale;Comune di AULLA (MS);MASSA-CARRARA;Aulla;44.207.581.335.637;9.999.550.920.261;D65F21000120004;90000;90000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H63D20001580003;M2;1. comunale;Comune di SAN MARCELLO PITEGLIO (PT);PISTOIA;San Marcello Piteglio;43.989.672.177.718;10.769.511.732.916;H63D20001580003;522546.82;522546.82;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D79J21002440006;M2;1. comunale;Comune di CASTELNUOVO DI GARFAGNANA (LU);LUCCA;Castelnuovo di Garfagnana;44.110.365.145.231;10.411.824.546.601;D79J21002440006;349000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D16G21000240001;M2;1. comunale;Comune di CASTAGNETO CARDUCCI (LI);LIVORNO;Castagneto Carducci;43.172.789.292.243;10.593.157.236.554;D16G21000240001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G45F21000350001;M2;1. comunale;Comune di PIEVE A NIEVOLE (PT);PISTOIA;Pieve a Nievole;43.883.116.520.511;10.796.684.936.709;G45F21000350001;85000;85000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I69J21000740001;M2;1. comunale;Comune di CIVITELLA IN VAL DI CHIANA (AR);AREZZO;Civitella in Val di Chiana;43.425.175.429.554;11.756.294.333.974;I69J21000740001;45000;45000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B67H21001100005;M2;1. comunale;Comune di IMPRUNETA (FI);FIRENZE;Impruneta;43.696.049.816.509;11.257.328.452.102;B67H21001100005;64518;64518;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C78I21000320001;M2;1. comunale;Comune di EMPOLI (FI);FIRENZE;Empoli;43.696.027.929.211;10.946.025.764.597;C78I21000320001;260000;260000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I67H21000650001;M2;1. comunale;Comune di CIVITELLA IN VAL DI CHIANA (AR);AREZZO;Civitella in Val di Chiana;43.437.098.359.635;11.767.800.131.892;I67H21000650001;81000;81000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B29J21001580001;M2;1. comunale;Comune di CAPANNOLI (PI);PISA;Capannoli;43.583.918.297.194;10.675.068.419.052;B29J21001580001;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B39J21003230001;M2;1. comunale;Comune di VAGLIA (FI);FIRENZE;Vaglia;43.885.997.088.413;11.292.577.535.248;B39J21003230001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F79J21001720005;M2;1. comunale;Comune di SANTA FIORA (GR);GROSSETO;Santa Fiora;42.823.799.124.369;11.584.871.258.101;F79J21001720005;300000;300000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I27H21000660001;M2;1. comunale;Comune di ABBADIA SAN SALVATORE (SI);SIENA;Abbadia San Salvatore;42.880.798.250.518;11.676.555.198.167;I27H21000660001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I29J21001330001;M2;1. comunale;Comune di PIEVE SANTO STEFANO (AR);AREZZO;Pieve Santo Stefano;43.680.277.193.273;12.038.259.432.601;I29J21001330001;50000;50000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G27H21000730001;M2;1. comunale;Comune di RIGNANO SULL'ARNO (FI);FIRENZE;Rignano sull'Arno;43.729.474.818.305;11.426.345.094.719;G27H21000730001;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B39J01000010006;M2;1. comunale;Comune di VAGLIA (FI);FIRENZE;Vaglia;43.907.295.436.739;11.281.654.104.944;B39J01000010006;14654;14654;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D43D21000650005;M2;1. comunale;Comune di PECCIOLI (PI);PISA;Peccioli;43.530.937.466.922;10.769.248.215.935;D43D21000650005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F99J21001070001;M2;1. comunale;Comune di COREGLIA ANTELMINELLI (LU);LUCCA;Coreglia Antelminelli;44.069.068.094.753;10.552.208.309.872;F99J21001070001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F25F21000310001;M2;1. comunale;Comune di CASTIGLION FIORENTINO (AR);AREZZO;Castiglion Fiorentino;43.325.646.794.069;11.968.130.763.548;F25F21000310001;55000;55000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J49J20001000001;M2;1. comunale;Comune di PRATOVECCHIO STIA (AR);AREZZO;Pratovecchio Stia;43.818.174.776.629;11.710.245.693.293;J49J20001000001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F91B15000530005;M2;1. comunale;Comune di RAPOLANO TERME (SI);SIENA;Rapolano Terme;43.286.499.200.000;11.604.136.500.000;F91B15000530005;5636770.42;1127092.7;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F54E21000520001;M2;1. comunale;Comune di GROSSETO (GR);GROSSETO;Grosseto;42.776.015.162.213;11.066.403.234.701;F54E21000520001;83000;83000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B65F21000130004;M2;1. comunale;Comune di IMPRUNETA (FI);FIRENZE;Impruneta;43.685.645.431.347;11.253.533.657.070;B65F21000130004;24885.86;24885.86;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D37H21000750002;M2;1. comunale;Comune di CAMAIORE (LU);LUCCA;Camaiore;43.896.304.294.938;10.223.331.009.642;D37H21000750002;130000;130000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D37H21000760001;M2;1. comunale;Comune di CAMAIORE (LU);LUCCA;Camaiore;43.927.809.875.856;10.324.866.792.196;D37H21000760001;130000;130000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F29J21000980001;M2;1. comunale;Comune di TRESANA (MS);MASSA-CARRARA;Tresana;44.244.110.076.064;9.941.659.127.913;F29J21000980001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H58I21000550001;M2;1. comunale;Comune di LAMPORECCHIO (PT);PISTOIA;Lamporecchio;43.820.379.283.656;10.914.301.975.399;H58I21000550001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H99J21000600001;M2;1. comunale;Comune di CASTEL SAN NICCOLO' (AR);AREZZO;Castel San NiccolO';43.719.608.449.013;11.653.067.975.020;H99J21000600001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E38I21000050001;M2;1. comunale;Comune di MARCIANO DELLA CHIANA (AR);AREZZO;Marciano della Chiana;43.316.391.746.820;11.801.005.612.351;E38I21000050001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E47H21000530001;M2;1. comunale;Comune di BUONCONVENTO (SI);SIENA;Buonconvento;43.138.660.564.510;11.482.730.592.284;E47H21000530001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E77H21000590007;M2;1. comunale;Comune di MONTEVARCHI (AR);AREZZO;Montevarchi;43.502.267.862.866;11.554.902.066.202;E77H21000590007;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D81B21000970002;M2;1. comunale;Comune di CARRARA (MS);MASSA-CARRARA;Carrara;44.089.261.252.500;10.102.597.494.000;D81B21000970002;1000000;1000000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I49J20001220001;M2;1. comunale;Comune di GALLICANO (LU);LUCCA;Gallicano;44.044.713.216.110;10.425.807.487.504;I49J20001220001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C89J21006120001;M2;1. comunale;Comune di QUARRATA (PT);PISTOIA;Quarrata;43.852.127.541.104;10.972.265.849.088;C89J21006120001;260000;260000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J19J21001030001;M2;1. comunale;Comune di MONTALE (PT);PISTOIA;Montale;43.933.281.968.393;11.017.146.094.988;J19J21001030001;90000;90000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J37H21000990001;M2;1. comunale;Comune di BIBBIENA (AR);AREZZO;Bibbiena;43.736.183.075.533;11.848.332.471.783;J37H21000990001;104000;104000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C29J21019720001;M2;1. comunale;Comune di SAN GIMIGNANO (SI);SIENA;San Gimignano;43.473.981.257.996;11.033.071.988.655;C29J21019720001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B18I21000150001;M2;1. comunale;Comune di TREQUANDA (SI);SIENA;Trequanda;43.165.706.660.607;11.706.133.597.412;B18I21000150001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B29J21000640004;M2;1. comunale;Comune di ORCIANO PISANO (PI);PISA;Orciano Pisano;43.495.257.679.665;10.508.209.031.411;B29J21000640004;81301;81301;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G99J21000550004;M2;1. comunale;Comune di CASTIGLIONE DELLA PESCAIA (GR);GROSSETO;Castiglione della Pescaia;42.803.148.877.073;10.996.941.917.177;G99J21000550004;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B87H21000380001;M2;1. comunale;Comune di MINUCCIANO (LU);LUCCA;Minucciano;44.171.612.742.112;10.233.068.445.062;B87H21000380001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I61B21000220001;M2;1. comunale;Comune di DICOMANO (FI);FIRENZE;Dicomano;43.883.718.472.355;11.527.954.334.506;I61B21000220001;9500;9500;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B89J21000380002;M2;1. comunale;Comune di MINUCCIANO (LU);LUCCA;Minucciano;44.171.612.742.112;10.233.068.445.062;B89J21000380002;55691.63;55691.63;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B91B21000340001;M2;1. comunale;Comune di TORRITA DI SIENA (SI);SIENA;Torrita di Siena;43.148.198.191.420;11.748.058.998.009;B91B21000340001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E11B21000200002;M2;1. comunale;Comune di MONTICIANO (SI);SIENA;Monticiano;43.138.435.241.503;11.179.598.196.368;E11B21000200002;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D19J21007280001;M2;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.776.013.055.986;11.244.920.385.075;D19J21007280001;1407500;1407500;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D45F21000080001;M2;1. comunale;Comune di SAN VINCENZO (LI);LIVORNO;San Vincenzo;43.064.535.348.100;10.551.307.759.517;D45F21000080001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B77H21000410001;M2;1. comunale;Comune di MONTEPULCIANO (SI);SIENA;Montepulciano;43.093.567.900.341;11.780.865.326.116;B77H21000410001;180000;180000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C31B21000190009;M2;4. interprovinciale;Province Pistoia, Prato, Firenze, Arezzo;PROVINCE LINEA SOLE;;43.875.444.000.000;11.096.510.000.000;C31B21000190009;1709980;1709980;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G29J21000030001;M2;1. comunale;Comune di RIGNANO SULL'ARNO (FI);FIRENZE;Rignano sull'Arno;43.729.474.818.305;11.426.345.094.719;G29J21000030001;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B21D21000220001;M2;1. comunale;Comune di MONTECATINI-TERME (PT);PISTOIA;Montecatini-Terme;43.878.697.039.981;10.766.619.588.365;B21D21000220001;160000;160000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B21E21000040001;M2;1. comunale;Comune di MONTECATINI-TERME (PT);PISTOIA;Montecatini-Terme;43.885.924.957.564;10.761.801.134.947;B21E21000040001;100000;100000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C41J21000020001;M2;1. comunale;Comune di COLLE DI VAL D'ELSA (SI);SIENA;Colle di Val d'Elsa;43.389.850.247.173;11.072.093.472.138;C41J21000020001;115000;115000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J71D20001400006;M2;1. comunale;Comune di VINCI (FI);FIRENZE;Vinci;43.772.966.903.999;10.927.664.167.478;J71D20001400006;392504.8;392504.8;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G66C21000000001;M2;1. comunale;Comune di LARCIANO (PT);PISTOIA;Larciano;43.835.432.815.170;10.866.604.016.532;G66C21000000001;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J87H21000450005;M2;1. comunale;Comune di VICOPISANO (PI);PISA;Vicopisano;43.686.488.416.574;10.577.591.793.431;J87H21000450005;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J51D21000120001;M2;1. comunale;Comune di VERNIO (PO);PRATO;Vernio;44.046.177.996.766;11.154.572.137.525;J51D21000120001;140000;140000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H68B21000430004;M2;1. comunale;Comune di ROCCASTRADA (GR);GROSSETO;Roccastrada;42.969.367.002.506;11.040.572.395.632;H68B21000430004;66955.05;66955.05;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B88B21000020001;M2;1. comunale;Comune di FOIANO DELLA CHIANA (AR);AREZZO;Foiano della Chiana;43.263.109.973.283;11.807.740.451.459;B88B21000020001;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F71B19000940001;M2;4. interprovinciale;Comune di CHIUSI (SI);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C98C20000680001;M2;1. comunale;Comune di MOLAZZANA (LU);LUCCA;Molazzana;44.067.299.436.354;10.380.056.506.421;C98C20000680001;135500;135500;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C71D20001320001;M2;1. comunale;Comune di EMPOLI (FI);FIRENZE;Empoli;43.696.027.929.211;10.946.025.764.597;C71D20001320001;31998.2;31998.2;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C69J21000040001;M2;1. comunale;Comune di MASSA (MS);MASSA-CARRARA;Massa;44.050.813.180.578;10.160.452.963.391;C69J21000040001;340000;340000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E71B21000020006;M2;1. comunale;Comune di SINALUNGA (SI);SIENA;Sinalunga;43.230.967.948.199;11.727.091.312.492;E71B21000020006;180000;180000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D87H20003240005;M2;1. comunale;Comune di SILLANO GIUNCUGNANO (LU);LUCCA;Sillano Giuncugnano;44.211.019.398.430;10.245.724.243.323;D87H20003240005;2346800;1850000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J51B20000700001;M2;1. comunale;Comune di PISA (PI);PISA;Pisa;43.730.328.216.176;10.411.579.413.639;J51B20000700001;338046;315338.55;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H69J21000000001;M2;1. comunale;Comune di SANSEPOLCRO (AR);AREZZO;Sansepolcro;43.590.120.449.995;12.125.661.387.104;H69J21000000001;180000;180000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C69J21000000005;M2;1. comunale;Comune di SUVERETO (LI);LIVORNO;Suvereto;43.055.873.862.724;10.713.720.262.807;C69J21000000005;59992;59992;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J31E21000000004;M2;1. comunale;Comune di MONTELUPO FIORENTINO (FI);FIRENZE;Montelupo Fiorentino;43.730.341.167.825;11.016.089.993.389;J31E21000000004;120000;120000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F55B20000060006;M2;1. comunale;Comune di SARTEANO (SI);SIENA;Sarteano;42.971.739.737.476;11.834.600.997.963;F55B20000060006;415000;415000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D48B20001490002;M2;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.512.925.300.000;10.318.332.400.000;D48B20001490002;7265275.11;7265275.11;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G58E19000270005;M2;2. intercomunale;Comune di AULLA (MS);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J58H20000410004;M2;1. comunale;Comune di PISA (PI);PISA;Pisa;43.666.180.219.821;10.357.717.163.904;J58H20000410004;185391.39;170000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H11B20000680001;M2;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.783.902.716.015;11.247.831.523.350;H11B20000680001;1119727.73;1119727.73;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H11B20000700001;M2;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.783.902.716.015;11.247.831.523.350;H11B20000700001;665000;665000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H11B20000710001;M2;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.783.902.716.015;11.247.831.523.350;H11B20000710001;718509.07;718509.07;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H11J20000040001;M2;1. comunale;Comune di FIRENZE (FI);FIRENZE;Firenze;43.780.653.000.232;11.243.810.992.904;H11J20000040001;250000;250000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
G39J20000620001;M2;1. comunale;Comune di FUCECCHIO (FI);FIRENZE;Fucecchio;43.725.604.620.126;10.812.369.042.366;G39J20000620001;124998.87;124998.87;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I28F20000040009;M2;1. comunale;Comune di POGGIO A CAIANO (PO);PRATO;Poggio a Caiano;43.816.535.974.980;11.058.361.454.968;I28F20000040009;101660;101660;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I85B20000030001;M2;1. comunale;Comune di MONTESCUDAIO (PI);PISA;Montescudaio;43.328.986.484.041;10.592.975.418.768;I85B20000030001;50000;50000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F89I20000070001;M2;1. comunale;Comune di CANTAGALLO (PO);PRATO;Cantagallo;44.032.831.290.486;11.082.378.945.087;F89I20000070001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C28B20000070001;M2;1. comunale;Comune di TERRANUOVA BRACCIOLINI (AR);AREZZO;Terranuova Bracciolini;43.552.851.902.385;11.585.942.151.846;C28B20000070001;90000;90000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D95B20000020005;M2;1. comunale;Comune di MONTERONI D'ARBIA (SI);SIENA;Monteroni d'Arbia;43.215.974.474.182;11.387.101.874.385;D95B20000020005;70000;70000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
J48H20000150004;M2;1. comunale;Comune di LIVORNO (LI);LIVORNO;Livorno;43.526.213.711.362;10.317.495.777.053;J48H20000150004;250000;250000;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
